# series.cover_url — 变更前快照
# id	old_value
197	https://cdn.example.com/course/modern_analysis_advanced.jpg
198	https://cdn.example.com/course/modern_analysis_advanced.jpg
199	https://cdn.example.com/course/modern_algebra_foundation.jpg
200	https://cdn.example.com/course/modern_algebra_foundation.jpg
201	https://cdn.example.com/course/modern_algebra_practice.jpg
202	https://cdn.example.com/course/modern_algebra_practice.jpg
203	https://cdn.example.com/course/modern_algebra_advanced.jpg
204	https://cdn.example.com/course/modern_algebra_advanced.jpg
205	https://cdn.example.com/course/geometry_and_topology_foundation.jpg
206	https://cdn.example.com/course/geometry_and_topology_foundation.jpg
207	https://cdn.example.com/course/geometry_and_topology_practice.jpg
208	https://cdn.example.com/course/geometry_and_topology_practice.jpg
209	https://cdn.example.com/course/geometry_and_topology_advanced.jpg
210	https://cdn.example.com/course/geometry_and_topology_advanced.jpg
211	https://cdn.example.com/course/discrete_and_combinatorial_math_foundation.jpg
212	https://cdn.example.com/course/discrete_and_combinatorial_math_foundation.jpg
213	https://cdn.example.com/course/discrete_and_combinatorial_math_practice.jpg
214	https://cdn.example.com/course/discrete_and_combinatorial_math_practice.jpg
215	https://cdn.example.com/course/discrete_and_combinatorial_math_advanced.jpg
216	https://cdn.example.com/course/discrete_and_combinatorial_math_advanced.jpg
217	https://cdn.example.com/course/interdisciplinary_mathematics_foundation.jpg
218	https://cdn.example.com/course/interdisciplinary_mathematics_foundation.jpg
219	https://cdn.example.com/course/interdisciplinary_mathematics_practice.jpg
220	https://cdn.example.com/course/interdisciplinary_mathematics_practice.jpg
221	https://cdn.example.com/course/interdisciplinary_mathematics_advanced.jpg
222	https://cdn.example.com/course/interdisciplinary_mathematics_advanced.jpg
223	https://cdn.example.com/course/postgraduate_math_foundation.jpg
224	https://cdn.example.com/course/postgraduate_math_foundation.jpg
225	https://cdn.example.com/course/postgraduate_math_practice.jpg
226	https://cdn.example.com/course/postgraduate_math_practice.jpg
227	https://cdn.example.com/course/postgraduate_math_advanced.jpg
228	https://cdn.example.com/course/postgraduate_math_advanced.jpg
229	https://cdn.example.com/course/postgraduate_english_foundation.jpg
230	https://cdn.example.com/course/postgraduate_english_foundation.jpg
231	https://cdn.example.com/course/postgraduate_english_practice.jpg
232	https://cdn.example.com/course/postgraduate_english_practice.jpg
233	https://cdn.example.com/course/postgraduate_english_advanced.jpg
234	https://cdn.example.com/course/postgraduate_english_advanced.jpg
235	https://cdn.example.com/course/postgraduate_politics_foundation.jpg
236	https://cdn.example.com/course/postgraduate_politics_foundation.jpg
237	https://cdn.example.com/course/postgraduate_politics_practice.jpg
238	https://cdn.example.com/course/postgraduate_politics_practice.jpg
239	https://cdn.example.com/course/postgraduate_politics_advanced.jpg
240	https://cdn.example.com/course/postgraduate_politics_advanced.jpg
241	https://cdn.example.com/course/postgraduate_specialized_foundation.jpg
242	https://cdn.example.com/course/postgraduate_specialized_foundation.jpg
243	https://cdn.example.com/course/postgraduate_specialized_practice.jpg
244	https://cdn.example.com/course/postgraduate_specialized_practice.jpg
245	https://cdn.example.com/course/postgraduate_specialized_advanced.jpg
246	https://cdn.example.com/course/postgraduate_specialized_advanced.jpg
247	https://cdn.example.com/course/postgraduate_retest_foundation.jpg
248	https://cdn.example.com/course/postgraduate_retest_foundation.jpg
249	https://cdn.example.com/course/postgraduate_retest_practice.jpg
250	https://cdn.example.com/course/postgraduate_retest_practice.jpg
251	https://cdn.example.com/course/postgraduate_retest_advanced.jpg
252	https://cdn.example.com/course/postgraduate_retest_advanced.jpg
253	https://cdn.example.com/course/civil_service_exam_foundation.jpg
254	https://cdn.example.com/course/civil_service_exam_foundation.jpg
255	https://cdn.example.com/course/civil_service_exam_practice.jpg
256	https://cdn.example.com/course/civil_service_exam_practice.jpg
257	https://cdn.example.com/course/civil_service_exam_advanced.jpg
258	https://cdn.example.com/course/civil_service_exam_advanced.jpg
259	https://cdn.example.com/course/public_institution_exam_foundation.jpg
260	https://cdn.example.com/course/public_institution_exam_foundation.jpg
261	https://cdn.example.com/course/public_institution_exam_practice.jpg
262	https://cdn.example.com/course/public_institution_exam_practice.jpg
263	https://cdn.example.com/course/public_institution_exam_advanced.jpg
264	https://cdn.example.com/course/public_institution_exam_advanced.jpg
265	https://cdn.example.com/course/teacher_recruitment_exam_foundation.jpg
266	https://cdn.example.com/course/teacher_recruitment_exam_foundation.jpg
267	https://cdn.example.com/course/teacher_recruitment_exam_practice.jpg
268	https://cdn.example.com/course/teacher_recruitment_exam_practice.jpg
269	https://cdn.example.com/course/teacher_recruitment_exam_advanced.jpg
270	https://cdn.example.com/course/teacher_recruitment_exam_advanced.jpg
271	https://cdn.example.com/course/police_auxiliary_exam_foundation.jpg
272	https://cdn.example.com/course/police_auxiliary_exam_foundation.jpg
273	https://cdn.example.com/course/police_auxiliary_exam_practice.jpg
274	https://cdn.example.com/course/police_auxiliary_exam_practice.jpg
275	https://cdn.example.com/course/police_auxiliary_exam_advanced.jpg
276	https://cdn.example.com/course/police_auxiliary_exam_advanced.jpg
277	https://cdn.example.com/course/interview_training_foundation.jpg
278	https://cdn.example.com/course/interview_training_foundation.jpg
279	https://cdn.example.com/course/interview_training_practice.jpg
280	https://cdn.example.com/course/interview_training_practice.jpg
281	https://cdn.example.com/course/interview_training_advanced.jpg
282	https://cdn.example.com/course/interview_training_advanced.jpg
283	https://cdn.example.com/course/teacher_certificate_foundation.jpg
284	https://cdn.example.com/course/teacher_certificate_foundation.jpg
285	https://cdn.example.com/course/teacher_certificate_practice.jpg
286	https://cdn.example.com/course/teacher_certificate_practice.jpg
287	https://cdn.example.com/course/teacher_certificate_advanced.jpg
288	https://cdn.example.com/course/teacher_certificate_advanced.jpg
289	https://cdn.example.com/course/accounting_certificate_foundation.jpg
290	https://cdn.example.com/course/accounting_certificate_foundation.jpg
291	https://cdn.example.com/course/accounting_certificate_practice.jpg
292	https://cdn.example.com/course/accounting_certificate_practice.jpg
293	https://cdn.example.com/course/accounting_certificate_advanced.jpg
294	https://cdn.example.com/course/accounting_certificate_advanced.jpg
295	https://cdn.example.com/course/construction_certificate_foundation.jpg
296	https://cdn.example.com/course/construction_certificate_foundation.jpg
297	https://cdn.example.com/course/construction_certificate_practice.jpg
298	https://cdn.example.com/course/construction_certificate_practice.jpg
299	https://cdn.example.com/course/construction_certificate_advanced.jpg
300	https://cdn.example.com/course/construction_certificate_advanced.jpg
301	https://cdn.example.com/course/legal_certificate_foundation.jpg
302	https://cdn.example.com/course/legal_certificate_foundation.jpg
303	https://cdn.example.com/course/legal_certificate_practice.jpg
304	https://cdn.example.com/course/legal_certificate_practice.jpg
305	https://cdn.example.com/course/legal_certificate_advanced.jpg
306	https://cdn.example.com/course/legal_certificate_advanced.jpg
307	https://cdn.example.com/course/it_certificate_foundation.jpg
308	https://cdn.example.com/course/it_certificate_foundation.jpg
309	https://cdn.example.com/course/it_certificate_practice.jpg
310	https://cdn.example.com/course/it_certificate_practice.jpg
311	https://cdn.example.com/course/it_certificate_advanced.jpg
312	https://cdn.example.com/course/it_certificate_advanced.jpg
313	https://cdn.example.com/course/first_line_management_foundation.jpg
314	https://cdn.example.com/course/first_line_management_foundation.jpg
315	https://cdn.example.com/course/first_line_management_practice.jpg
316	https://cdn.example.com/course/first_line_management_practice.jpg
317	https://cdn.example.com/course/first_line_management_advanced.jpg
318	https://cdn.example.com/course/first_line_management_advanced.jpg
319	https://cdn.example.com/course/project_management_foundation.jpg
320	https://cdn.example.com/course/project_management_foundation.jpg
321	https://cdn.example.com/course/project_management_practice.jpg
322	https://cdn.example.com/course/project_management_practice.jpg
323	https://cdn.example.com/course/project_management_advanced.jpg
324	https://cdn.example.com/course/project_management_advanced.jpg
325	https://cdn.example.com/course/cross_team_collaboration_foundation.jpg
326	https://cdn.example.com/course/cross_team_collaboration_foundation.jpg
327	https://cdn.example.com/course/cross_team_collaboration_practice.jpg
328	https://cdn.example.com/course/cross_team_collaboration_practice.jpg
329	https://cdn.example.com/course/cross_team_collaboration_advanced.jpg
330	https://cdn.example.com/course/cross_team_collaboration_advanced.jpg
331	https://cdn.example.com/course/leadership_growth_foundation.jpg
332	https://cdn.example.com/course/leadership_growth_foundation.jpg
333	https://cdn.example.com/course/leadership_growth_practice.jpg
334	https://cdn.example.com/course/leadership_growth_practice.jpg
335	https://cdn.example.com/course/leadership_growth_advanced.jpg
336	https://cdn.example.com/course/leadership_growth_advanced.jpg
337	https://cdn.example.com/course/talent_development_foundation.jpg
338	https://cdn.example.com/course/talent_development_foundation.jpg
339	https://cdn.example.com/course/talent_development_practice.jpg
340	https://cdn.example.com/course/talent_development_practice.jpg
341	https://cdn.example.com/course/talent_development_advanced.jpg
342	https://cdn.example.com/course/talent_development_advanced.jpg
343	https://cdn.example.com/course/organizational_change_foundation.jpg
344	https://cdn.example.com/course/organizational_change_foundation.jpg
345	https://cdn.example.com/course/organizational_change_practice.jpg
346	https://cdn.example.com/course/organizational_change_practice.jpg
347	https://cdn.example.com/course/organizational_change_advanced.jpg
348	https://cdn.example.com/course/organizational_change_advanced.jpg
349	https://cdn.example.com/course/new_employee_training_foundation.jpg
350	https://cdn.example.com/course/new_employee_training_foundation.jpg
351	https://cdn.example.com/course/new_employee_training_practice.jpg
352	https://cdn.example.com/course/new_employee_training_practice.jpg
353	https://cdn.example.com/course/new_employee_training_advanced.jpg
354	https://cdn.example.com/course/new_employee_training_advanced.jpg
355	https://cdn.example.com/course/sales_training_foundation.jpg
356	https://cdn.example.com/course/sales_training_foundation.jpg
357	https://cdn.example.com/course/sales_training_practice.jpg
358	https://cdn.example.com/course/sales_training_practice.jpg
359	https://cdn.example.com/course/sales_training_advanced.jpg
360	https://cdn.example.com/course/sales_training_advanced.jpg
361	https://cdn.example.com/course/customer_service_training_foundation.jpg
362	https://cdn.example.com/course/customer_service_training_foundation.jpg
363	https://cdn.example.com/course/customer_service_training_practice.jpg
364	https://cdn.example.com/course/customer_service_training_practice.jpg
365	https://cdn.example.com/course/customer_service_training_advanced.jpg
366	https://cdn.example.com/course/customer_service_training_advanced.jpg
367	https://cdn.example.com/course/data_compliance_foundation.jpg
368	https://cdn.example.com/course/data_compliance_foundation.jpg
369	https://cdn.example.com/course/data_compliance_practice.jpg
370	https://cdn.example.com/course/data_compliance_practice.jpg
371	https://cdn.example.com/course/data_compliance_advanced.jpg
372	https://cdn.example.com/course/data_compliance_advanced.jpg
373	https://cdn.example.com/course/workplace_safety_foundation.jpg
374	https://cdn.example.com/course/workplace_safety_foundation.jpg
375	https://cdn.example.com/course/workplace_safety_practice.jpg
376	https://cdn.example.com/course/workplace_safety_practice.jpg
377	https://cdn.example.com/course/workplace_safety_advanced.jpg
378	https://cdn.example.com/course/workplace_safety_advanced.jpg
379	https://cdn.example.com/course/service_standard_foundation.jpg
380	https://cdn.example.com/course/service_standard_foundation.jpg
381	https://cdn.example.com/course/service_standard_practice.jpg
382	https://cdn.example.com/course/service_standard_practice.jpg
383	https://cdn.example.com/course/service_standard_advanced.jpg
384	https://cdn.example.com/course/service_standard_advanced.jpg
385	https://cdn.example.com/course/campus_employability_foundation.jpg
386	https://cdn.example.com/course/campus_employability_foundation.jpg
387	https://cdn.example.com/course/campus_employability_practice.jpg
388	https://cdn.example.com/course/campus_employability_practice.jpg
389	https://cdn.example.com/course/campus_employability_advanced.jpg
390	https://cdn.example.com/course/campus_employability_advanced.jpg
391	https://cdn.example.com/course/internship_preparation_foundation.jpg
392	https://cdn.example.com/course/internship_preparation_foundation.jpg
393	https://cdn.example.com/course/internship_preparation_practice.jpg
394	https://cdn.example.com/course/internship_preparation_practice.jpg
395	https://cdn.example.com/course/internship_preparation_advanced.jpg
396	https://cdn.example.com/course/internship_preparation_advanced.jpg
397	https://cdn.example.com/course/academic_planning_foundation.jpg
398	https://cdn.example.com/course/academic_planning_foundation.jpg
399	https://cdn.example.com/course/academic_planning_practice.jpg
400	https://cdn.example.com/course/academic_planning_practice.jpg
401	https://cdn.example.com/course/academic_planning_advanced.jpg
402	https://cdn.example.com/course/academic_planning_advanced.jpg
403	https://cdn.example.com/course/senior_transition_foundation.jpg
404	https://cdn.example.com/course/senior_transition_foundation.jpg
405	https://cdn.example.com/course/senior_transition_practice.jpg
406	https://cdn.example.com/course/senior_transition_practice.jpg
407	https://cdn.example.com/course/senior_transition_advanced.jpg
408	https://cdn.example.com/course/senior_transition_advanced.jpg
409	https://cdn.example.com/course/middle_high_school_math_foundation.jpg
410	https://cdn.example.com/course/middle_high_school_math_foundation.jpg
411	https://cdn.example.com/course/middle_high_school_math_practice.jpg
412	https://cdn.example.com/course/middle_high_school_math_practice.jpg
413	https://cdn.example.com/course/middle_high_school_math_advanced.jpg
414	https://cdn.example.com/course/middle_high_school_math_advanced.jpg
415	https://cdn.example.com/course/middle_high_school_english_foundation.jpg
416	https://cdn.example.com/course/middle_high_school_english_foundation.jpg
417	https://cdn.example.com/course/middle_high_school_english_practice.jpg
418	https://cdn.example.com/course/middle_high_school_english_practice.jpg
419	https://cdn.example.com/course/middle_high_school_english_advanced.jpg
420	https://cdn.example.com/course/middle_high_school_english_advanced.jpg
421	https://cdn.example.com/course/middle_high_school_physics_foundation.jpg
422	https://cdn.example.com/course/middle_high_school_physics_foundation.jpg
423	https://cdn.example.com/course/middle_high_school_physics_practice.jpg
424	https://cdn.example.com/course/middle_high_school_physics_practice.jpg
425	https://cdn.example.com/course/middle_high_school_physics_advanced.jpg
426	https://cdn.example.com/course/middle_high_school_physics_advanced.jpg
427	https://cdn.example.com/course/middle_high_school_chemistry_foundation.jpg
428	https://cdn.example.com/course/middle_high_school_chemistry_foundation.jpg
429	https://cdn.example.com/course/middle_high_school_chemistry_practice.jpg
430	https://cdn.example.com/course/middle_high_school_chemistry_practice.jpg
431	https://cdn.example.com/course/middle_high_school_chemistry_advanced.jpg
432	https://cdn.example.com/course/middle_high_school_chemistry_advanced.jpg
433	https://cdn.example.com/course/middle_high_school_informatics_foundation.jpg
434	https://cdn.example.com/course/middle_high_school_informatics_foundation.jpg
435	https://cdn.example.com/course/middle_high_school_informatics_practice.jpg
436	https://cdn.example.com/course/middle_high_school_informatics_practice.jpg
437	https://cdn.example.com/course/middle_high_school_informatics_advanced.jpg
438	https://cdn.example.com/course/middle_high_school_informatics_advanced.jpg
439	https://cdn.example.com/course/general_purpose_programming_foundation.jpg
440	https://cdn.example.com/course/general_purpose_programming_foundation.jpg
441	https://cdn.example.com/course/general_purpose_programming_practice.jpg
442	https://cdn.example.com/course/general_purpose_programming_practice.jpg
443	https://cdn.example.com/course/general_purpose_programming_advanced.jpg
444	https://cdn.example.com/course/general_purpose_programming_advanced.jpg
445	https://cdn.example.com/course/systems_programming_foundation.jpg
446	https://cdn.example.com/course/systems_programming_foundation.jpg
447	https://cdn.example.com/course/systems_programming_practice.jpg
448	https://cdn.example.com/course/systems_programming_practice.jpg
449	https://cdn.example.com/course/systems_programming_advanced.jpg
450	https://cdn.example.com/course/systems_programming_advanced.jpg
451	https://cdn.example.com/course/scripting_and_automation_foundation.jpg
452	https://cdn.example.com/course/scripting_and_automation_foundation.jpg
453	https://cdn.example.com/course/scripting_and_automation_practice.jpg
454	https://cdn.example.com/course/scripting_and_automation_practice.jpg
455	https://cdn.example.com/course/scripting_and_automation_advanced.jpg
456	https://cdn.example.com/course/scripting_and_automation_advanced.jpg
457	https://cdn.example.com/course/web_programming_languages_foundation.jpg
458	https://cdn.example.com/course/web_programming_languages_foundation.jpg
459	https://cdn.example.com/course/web_programming_languages_practice.jpg
460	https://cdn.example.com/course/web_programming_languages_practice.jpg
461	https://cdn.example.com/course/web_programming_languages_advanced.jpg
462	https://cdn.example.com/course/web_programming_languages_advanced.jpg
463	https://cdn.example.com/course/low_level_programming_foundation.jpg
464	https://cdn.example.com/course/low_level_programming_foundation.jpg
